# BEGIN HISTOGRAM d_Au_200_trigger
Title=Jet yield
XLabel=$p_T^\text{trigger}$/GeV
YLabel=$Y_\text{jet}$
2.0	2.5	0.05233	0.00133
2.5	3.0	0.075305	0.002304
3.0	3.5	0.10016	0.003911
3.5	4.0	0.127341	0.006034
4.0	5.0	0.156511	0.007957
# END HISTOGRAM

# BEGIN HISTOGRAM d_Au_200_associated
Title=Jet yield
XLabel=$p_T^\text{associated}$/GeV
YLabel=$1/p_T \, dY_\text{jet}/dp_T$
1.0	1.5	0.235546	0.007878
1.5	2.0	0.078885	0.002877
2.0	2.5	0.026393	0.001266
2.5	3.0	0.010037	0.000616
# END HISTOGRAM
